# *** METADATA ***
#------------------------------
# Title: REBL Survey 2a
# Metadata timestamp: 07 April 2024 6:15:45 PM
# Author: Dr. Trisha Shrum, Chris Donovan
# Author email: tshrum@uvm.edu
#------------------------------
# Description: This is the raw data for REBL Survey 2a (formerly known as the Beta 2 Part 1 survey). It was downloaded from Qualtrics XM on 2024-04-06.
# Data Collection: This survey was administered through Qualtrics XM in two parts, of which this is the first. A nationally representative sample stratified by age, sex, and race, was recruited through Prolific. The pilot was administered on 2023-04-25, then the rest of data collection was on 2023-05-02. Stragglers came in as late as 2023-05-16.
# Variables: This survey contains a reduced set of 70 (?) REBL items that showed promise from survey 1. It also contains series of questions about sustainable fashion, personal experiences with extreme weather events, indicators for a SEM including psychological distance, a dictator's game, as well as demographics.
# Missing Data or Quality Issues: Q9.2_9 and Q9.3_7 were not in the pilot, but was in the full survey. 
# Ownership: Dr. Trisha Shrum
#------------------------------
# Changelog
# Date: , Changes:
#------------------------------
# *** END OF METADATA ***
StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q3.1,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.2_8,Q9.2_9,Q9.2_10,Q9.2_11,Q9.2_12,Q9.2_13,Q9.2_14,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.3_5,Q9.3_6,Q9.3_7,Q9.3_8,Q9.3_9,Q9.4_1,Q9.4_2,Q9.4_3,Q9.4_4,Q9.4_5,Q9.4_6,Q9.4_7,Q9.4_8,Q9.4_9,Q9.4_10,Q9.4_11,Q9.4_12,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.1_6,Q10.1_7,Q10.1_8,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q11.1_5,Q13.2,Q13.3,Q13.4,Q13.5,Q14.2,Q14.3,Q14.4,Q14.5,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q17.2,Q17.3,Q17.3_3_TEXT,Q17.4,Q17.4_7_TEXT,Q17.5,Q17.6,Q17.7,Q17.8,Q17.9,Q17.10,PROLIFIC_PID
4/25/2023 12:14,4/25/2023 12:23,IP Address,100,531,TRUE,4/25/2023 12:23,R_2asMRL6a7FdZAkC,,,,,anonymous,EN,0.899999976,Yes,6010c31eeb191c464a4c134d,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,,,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,Yes,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,Somewhat disagree,Somewhat agree,Strongly agree,,Agree,Agree,Disagree,25-34,Female,,Black or African American,,Bachelor's Degree,Urban,"Less than $25,000",No,,Liberal,6010c31eeb191c464a4c134d
4/25/2023 12:11,4/25/2023 12:24,IP Address,100,782,TRUE,4/25/2023 12:24,R_tLLwv5UutVFBaEx,,,,,anonymous,EN,0.899999976,Yes,62855120e12d686417201294,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,,No,Yes,Yes,No,,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No ,No ,No ,Yes ,,No ,No ,No ,,Yes,Yes,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,,Agree,,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Neither agree nor disagree,Strongly disagree,25-34,Male,,Asian or Asian American,,Some College,Suburban,"$100,000 - $200,000",No,I did not vote in the last election,Liberal,62855120e12d686417201294
4/25/2023 12:12,4/25/2023 12:24,IP Address,100,775,TRUE,4/25/2023 12:24,R_3qJOYlYzDuxW3hA,,,,,anonymous,EN,0.899999976,Yes,63d3fbb21763813dee093c55,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,No,,,,,,,,,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,,,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes ,No ,Yes ,No ,,No ,No ,No ,Yes,Yes,No,No,No,Disagree,Somewhat disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,,Somewhat agree,Somewhat agree,Agree,,Agree,Somewhat disagree,Disagree,35-44,Male,,Hispanic or Latino,,Bachelor's Degree,Urban,"Less than $25,000",No,I did not vote in the last election,Liberal,63d3fbb21763813dee093c55
4/25/2023 12:14,4/25/2023 12:25,IP Address,100,650,TRUE,4/25/2023 12:25,R_2QzwRYWxeQJSg3W,,,,,anonymous,EN,1,Yes,5f13a4ac3263a43c3511749c,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, heated",Yes,No,Yes,Yes,,,,,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,,,Yes,No,No,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,Yes ,,Yes ,No ,No ,No,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,Agree,Agree,Strongly agree,,Strongly agree,Somewhat agree,Disagree,18-24,Female,,Asian or Asian American,,Bachelor's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5f13a4ac3263a43c3511749c
4/25/2023 12:16,4/25/2023 12:25,IP Address,100,582,TRUE,4/25/2023 12:25,R_8qpXC1hcJwLyUXT,,,,,anonymous,EN,0.899999976,Yes,63d147c6c217141564494d38,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, heated",Yes,No,No,No,,,,,Yes,No,Yes,Yes,No,No,No,,No,,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,Yes,No,Yes,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,Agree,Agree,Agree,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,25-34,Male,,White or Caucasian,,Master's Degree,Suburban,"$50,000 - $100,000","Yes, younger than 18",I did not vote in the last election,Conservative,63d147c6c217141564494d38
4/25/2023 12:14,4/25/2023 12:25,IP Address,100,706,TRUE,4/25/2023 12:25,R_1eFDPzFzpjJE7DJ,,,,,anonymous,EN,0.899999976,Yes,63ea6a26e40dc2cc3cd8233c,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, heated",Yes,No,No,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,No,No,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,Agree,Strongly agree,Strongly agree,,Strongly agree,Neither agree nor disagree,Strongly disagree,35-44,Female,,White or Caucasian,,"Doctorate (Ph.D., J.D., M.D., etc.)",Rural,"$25,000 - $50,000",No,Biden/Harris,Liberal,63ea6a26e40dc2cc3cd8233c
4/25/2023 12:18,4/25/2023 12:26,IP Address,100,477,TRUE,4/25/2023 12:26,R_6D5VP1zOsEh4SE9,,,,,anonymous,EN,1,Yes,5bf4fb4fd79b630001ab091f,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,Yes ,Yes ,No ,No,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Somewhat agree,Somewhat disagree,25-34,Female,,Black or African American,,"Doctorate (Ph.D., J.D., M.D., etc.)",Urban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5bf4fb4fd79b630001ab091f
4/25/2023 12:19,4/25/2023 12:26,IP Address,100,467,TRUE,4/25/2023 12:26,R_bEKMfZv2OkQqojn,,,,,anonymous,EN,1,Yes,610851dda7bfd1bf2b6b85a3,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,Yes,"Yes, cooled",,,,,Yes,,,,Yes,No,Yes,,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,,,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes ,No ,No ,No ,,Yes ,No ,No ,No,Yes,Yes,Yes,Yes,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly agree,,Agree,Somewhat agree,Strongly agree,,Strongly agree,Agree,Disagree,35-44,Female,,Hispanic or Latino,,Associate's Degree,Urban,"$50,000 - $100,000","Yes, younger than 18",Biden/Harris,Very liberal,610851dda7bfd1bf2b6b85a3
4/25/2023 12:20,4/25/2023 12:29,IP Address,100,507,TRUE,4/25/2023 12:29,R_43gqjjl0MV7yY5r,,,,,anonymous,EN,0.899999976,Yes,628aaf5e459d5ee7403a2151,$5 for Trees for the Future; $5 for myself,Yes,Yes,No,Yes,No,"Yes, heated",Yes,No,No,No,,,,,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,,,Yes,No,No,Yes,No,No,No,No,No,Yes,,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,,Agree,Agree,Agree,,Agree,Somewhat disagree,Somewhat disagree,25-34,Female,,White or Caucasian,,High School Diploma,Urban,"$50,000 - $100,000","Yes, younger than 18",Biden/Harris,Very liberal,628aaf5e459d5ee7403a2151
4/25/2023 12:18,4/25/2023 12:29,IP Address,100,686,TRUE,4/25/2023 12:29,R_tQxfkX1VweaT23n,,,,,anonymous,EN,1,Yes,5ea25eeb94a32d17a23a73bf,$10 for Trees for the Future; $0 for myself,Yes,No,No,Yes,No,"Yes, both",Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,,,Yes,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,Yes ,,Yes ,No ,No ,No,Yes,No,No,No,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,,Agree,Somewhat agree,Somewhat agree,,Agree,Neither agree nor disagree,Somewhat disagree,18-24,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"More than $200,000",No,I did not vote in the last election,Somewhat conservative,5ea25eeb94a32d17a23a73bf
4/25/2023 12:23,4/25/2023 12:30,IP Address,100,469,TRUE,4/25/2023 12:30,R_21gqDTByPmf1GrK,,,,,anonymous,EN,1,Yes,5e4d517e0097391a5e2c392e,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,No,,,,,,,,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes ,No ,No ,Yes ,,Yes ,No ,No ,No,,,,,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat disagree,,Agree,Strongly agree,Strongly agree,,Strongly agree,Somewhat agree,Strongly disagree,25-34,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$25,000 - $50,000",No,Biden/Harris,Very liberal,5e4d517e0097391a5e2c392e
4/25/2023 12:22,4/25/2023 12:31,IP Address,100,553,TRUE,4/25/2023 12:31,R_3lFTxNj2JlozSOH,,,,,anonymous,EN,1,Yes,63eab79dbbee48659db0dcc4,$0 for Trees for the Future; $10 for myself,Yes,Yes,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,,,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,,Strongly disagree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly disagree,25-34,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$25,000 - $50,000",No,I did not vote in the last election,Very liberal,63eab79dbbee48659db0dcc4
4/25/2023 12:15,4/25/2023 12:31,IP Address,100,996,TRUE,4/25/2023 12:31,R_33muMzXe0jGT0ox,,,,,anonymous,EN,0.899999976,Yes,64407321b75d5753a00a6a7c,$1 for Trees for the Future; $9 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,,,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes ,No ,No ,Yes ,,Yes ,No ,No ,No,No,No,No,No,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Agree,Agree,Strongly agree,,Strongly agree,Neither agree nor disagree,Somewhat agree,25-34,Male,,White or Caucasian,,Some College,Urban,"$25,000 - $50,000",No,Trump/Pence,Moderate,64407321b75d5753a00a6a7c
4/25/2023 12:21,4/25/2023 12:33,IP Address,100,703,TRUE,4/25/2023 12:33,R_1BV0KwmvILiD1eC,,,,,anonymous,EN,1,Yes,611c5e40b04f7302ae826235,$2 for Trees for the Future; $8 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,,,No,No,Yes,No,No,No,Yes,No,,,Yes,No,No,No,Yes,Yes,No,No,Yes,No,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes ,No ,Yes ,Yes ,,Yes ,Yes ,No ,No,No,No,No,No,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,,Somewhat agree,Somewhat agree,Agree,,Agree,Disagree,Somewhat disagree,25-34,Male,,White or Caucasian,,Master's Degree,Suburban,"$100,000 - $200,000",No,Biden/Harris,Moderate,611c5e40b04f7302ae826235
4/25/2023 12:00,4/25/2023 12:33,IP Address,100,1972,TRUE,4/25/2023 12:33,R_2V8c7BSYGDBBtmQ,,,,,anonymous,EN,1,Yes,63e56b4abe0ef45d9e8c6366,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,Yes,"Yes, both",Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes ,Yes ,Yes ,No ,,Yes ,No ,Yes ,Yes,,,,,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,,Agree,Neither agree nor disagree,Agree,,Somewhat agree,Somewhat agree,Somewhat disagree,25-34,Male,,Black or African American,,High School Diploma,Urban,"$50,000 - $100,000",No,I did not vote in the last election,Moderate,63e56b4abe0ef45d9e8c6366
4/25/2023 12:25,4/25/2023 12:34,IP Address,100,538,TRUE,4/25/2023 12:34,R_24klEW5yMd0mh4O,,,,,anonymous,EN,1,Yes,5fa13c818911331f111f12f3,$0 for Trees for the Future; $10 for myself,No,No,Yes,Yes,No,"Yes, both",No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,,,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes ,No ,Yes ,No ,,No ,No ,No ,No,Yes,No,No,No,Strongly agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Neither agree nor disagree,Disagree,35-44,Female,,"Black or African American,Hispanic or Latino",,Bachelor's Degree,Urban,"$50,000 - $100,000","Yes, younger than 18",Biden/Harris,Moderate,5fa13c818911331f111f12f3
4/25/2023 12:29,4/25/2023 12:36,IP Address,100,445,TRUE,4/25/2023 12:36,R_263dzRWV8VVOEr0,,,,,anonymous,EN,0.899999976,Yes,5d422e095a696a0019afa849,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,No,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes ,Yes ,No ,No ,,No ,No ,No ,No,Yes,Yes,No,No,Agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat disagree,Agree,Agree,Disagree,,Somewhat disagree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly disagree,45-54,Female,,White or Caucasian,,Bachelor's Degree,Urban,"$100,000 - $200,000",No,Biden/Harris,Very liberal,5d422e095a696a0019afa849
4/25/2023 12:29,4/25/2023 12:39,IP Address,100,597,TRUE,4/25/2023 12:39,R_STdwBbo9GKpps4h,,,,,anonymous,EN,1,Yes,5aa117356475f90001a02fd6,$0 for Trees for the Future; $10 for myself,,No,,,,"Yes, both",Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,,No,,,,,,,,Yes,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,,,,,,,Yes,No,Yes,No,No,No,Yes,No,,,Yes,No,No,No,No,No,No,No,Yes,Yes,,Yes,No,Yes,,,,,,,,,,,,Yes ,No ,No ,No ,,Yes ,No ,Yes ,No,No,Yes,No,Yes,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,,Disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Agree,Strongly agree,Strongly agree,,Strongly agree,Somewhat agree,Disagree,35-44,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5aa117356475f90001a02fd6
4/25/2023 12:33,4/25/2023 12:40,IP Address,100,429,TRUE,4/25/2023 12:40,R_1lbh4lt0PJL3LCu,,,,,anonymous,EN,1,Yes,63ec49c3c4ad2558568a494e,$6 for Trees for the Future; $4 for myself,Yes,No,No,Yes,Yes,"Yes, heated",Yes,,,,,,,,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,,,,No,No,Yes,Yes,No,No,No,No,,,Yes,No,No,No,Yes,No,No,No,No,No,,Yes,No,Yes,,,,,,,,,,,,Yes ,Yes ,No ,No ,,Yes ,No ,Yes ,No,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat disagree,Agree,,Somewhat agree,Somewhat agree,Somewhat agree,,Somewhat agree,Strongly disagree,Neither agree nor disagree,25-34,Male,,White or Caucasian,,Master's Degree,Suburban,"$50,000 - $100,000",No,I did not vote in the last election,Moderate,63ec49c3c4ad2558568a494e
4/25/2023 12:31,4/25/2023 12:40,IP Address,100,550,TRUE,4/25/2023 12:40,R_1N3zAJyLLM9o9Op,,,,,anonymous,EN,0.899999976,Yes,5e1cc05963251a04c9fbe321,$1 for Trees for the Future; $9 for myself,No,No,Yes,Yes,No,"Yes, heated",Yes,No,No,Yes,,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,,Somewhat agree,Agree,Agree,,Agree,Somewhat agree,Disagree,45-54,Male,,White or Caucasian,,Some College,Suburban,"$50,000 - $100,000",No,Biden/Harris,Moderate,5e1cc05963251a04c9fbe321
