StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.3_5,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.1_7,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q8.2_10,Q8.2_11,Q8.2_12,Q8.2_13,Q8.2_14,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q8.3_6,Q8.3_7,Q8.3_8,Q8.3_9,Q8.4_1,Q8.4_2,Q8.4_3,Q8.4_4,Q8.4_5,Q8.4_6,Q8.4_7,Q8.4_8,Q8.4_9,Q8.4_10,Q8.4_11,Q8.4_12,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.1,Q11.2,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q14.1,Q14.2,Q14.2_8_TEXT,Q14.3,Q14.3_7_TEXT,Q14.4,Q14.5,Q14.5_8_TEXT,Q14.6,Q14.7,Q14.8_1,Q14.9,Q14.10,Q15.1,Q15.2,Q15.4,Q15.5,Q15.6,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7
5/2/2023 12:45,5/2/2023 12:51,IP Address,100,360,TRUE,5/2/2023 12:51,R_27VdQvxYqiGUEEi,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,586,No,No,Yes,Yes,No,"Yes, heated",No,No,Yes,Yes,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Somewhat agree
5/2/2023 12:41,5/2/2023 12:52,IP Address,100,657,TRUE,5/2/2023 12:52,R_1NhtVDn69auGE7r,NA,NA,NA,NA,anonymous,EN,1,Yes,595,No,Yes,No,No,Yes,"Yes, both",Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,"Drought,Heat wave",NA,No significant impacts,NA,1,Heat wave,NA,2022,August,4,NA,NA,Yes,Yes,NA,NA,NA,Somewhat disagree,Strongly agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Disagree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree
5/2/2023 12:45,5/2/2023 12:55,IP Address,100,573,TRUE,5/2/2023 12:55,R_OvT62CquIjdsEud,NA,NA,NA,NA,anonymous,EN,NA,Yes,591,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,NA,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree
5/2/2023 12:50,5/2/2023 12:58,IP Address,100,493,TRUE,5/2/2023 12:58,R_3ReI7mzRGSQAYOd,NA,NA,NA,NA,anonymous,EN,1,Yes,600,No,Yes,No,Yes,No,"Yes, both",No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,NA,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,"Wildfire,Heat wave",NA,"Experienced heavy smoke from wildfires,High levels of anxiety or stress",NA,3,Wildfire,NA,2020,July,3,$0,$0,Yes,Yes,NA,NA,NA,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Somewhat agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Somewhat disagree,Agree,Agree,Strongly agree
5/2/2023 12:57,5/2/2023 13:03,IP Address,100,319,TRUE,5/2/2023 13:03,R_1DuncvNJkLEOZod,NA,NA,NA,NA,anonymous,EN,1,Yes,578,Yes,Yes,No,Yes,No,"Yes, both",No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,NA,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,NA,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Strongly agree,Strongly agree
5/2/2023 12:55,5/2/2023 13:04,IP Address,100,541,TRUE,5/2/2023 13:04,R_31usnL76eMZ4IIa,NA,NA,NA,NA,anonymous,EN,1,Yes,605,Yes,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Disagree,Strongly disagree,Agree,Somewhat agree,Somewhat agree
5/2/2023 12:59,5/2/2023 13:24,IP Address,100,1480,TRUE,5/2/2023 13:24,R_zffzNshD5N8OQlb,NA,NA,NA,NA,anonymous,EN,1,Yes,612,No,No,Yes,Yes,Yes,"Yes, both",Yes,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,NA,NA,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,NA,No,Yes,No,Yes,Yes,No,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree
5/2/2023 13:22,5/2/2023 13:33,IP Address,100,673,TRUE,5/2/2023 13:33,R_2U0jmXCNyFwKOxH,NA,NA,NA,NA,anonymous,EN,1,Yes,582,No,No,No,Yes,No,"Yes, both",No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,NA,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,NA,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Agree,Disagree
5/2/2023 13:14,5/2/2023 13:35,IP Address,100,1208,TRUE,5/2/2023 13:35,R_3pssO972novb1M1,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,565,No,No,No,Yes,No,"Yes, heated",Yes,No,No,No,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,NA,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,NA,No,No,No,No,No,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,"Drought,Heat wave",NA,No significant impacts,NA,0,Heat wave,NA,2022,June,2,NA,NA,Yes,Yes,NA,NA,NA,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Somewhat agree,Somewhat disagree,Agree,Strongly disagree,Agree,Somewhat agree,Strongly agree
5/2/2023 13:25,5/2/2023 13:36,IP Address,100,698,TRUE,5/2/2023 13:36,R_2V2WlraJEpPzz7u,NA,NA,NA,NA,anonymous,EN,1,Yes,598,No,Yes,No,No,No,"Yes, both",No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,NA,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,NA,No,Yes,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,"Heat wave,Flood",NA,"Sheltered in place,High levels of anxiety or stress",NA,4,Flood,NA,2021,June,10,$0,$0,Yes,Yes,NA,NA,NA,Somewhat disagree,Agree,Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Somewhat agree,Disagree,Strongly disagree,Agree,Somewhat agree,Agree
5/2/2023 13:43,5/2/2023 14:00,IP Address,100,1005,TRUE,5/2/2023 14:00,R_1gdMjQmjIgiCIx0,NA,NA,NA,NA,anonymous,EN,1,Yes,594,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Agree,Agree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Disagree,Disagree,Agree,Somewhat agree,Agree
5/2/2023 14:34,5/2/2023 14:42,IP Address,100,481,TRUE,5/2/2023 14:42,R_3e4sKDoTGzVJfqp,NA,NA,NA,NA,anonymous,EN,1,Yes,607,No,No,No,Yes,No,"Yes, both",Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,NA,Yes,No,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Agree,Strongly disagree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree
5/2/2023 14:53,5/2/2023 14:59,IP Address,100,357,TRUE,5/2/2023 14:59,R_2cirp0r9hvFSoBx,NA,NA,NA,NA,anonymous,EN,1,Yes,599,No,No,No,Yes,No,"Yes, both",No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,NA,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Agree,Somewhat agree
5/2/2023 14:55,5/2/2023 15:03,IP Address,100,451,TRUE,5/2/2023 15:03,R_2q1RCzi34yHYtQA,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,574,No,No,No,Yes,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,NA,Yes,No,No,No,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Disagree,Agree,Agree,Agree
5/2/2023 15:00,5/2/2023 15:09,IP Address,100,584,TRUE,5/2/2023 15:09,R_2YIWhYuPHo7CNPK,NA,NA,NA,NA,anonymous,EN,1,Yes,571,No,No,No,Yes,No,"Yes, heated",Yes,No,No,No,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,NA,Yes,No,Yes,No,Yes,Yes,No,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,Heat wave,NA,Experienced property damage,NA,NA,Drought,NA,2020,July,6,"$500 to $1,000","$500 to $1,000",Yes,Yes,NA,NA,NA,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Somewhat disagree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat agree
5/2/2023 15:04,5/2/2023 15:14,IP Address,100,566,TRUE,5/2/2023 15:14,R_2Vxo5xCca3cn0iD,NA,NA,NA,NA,anonymous,EN,1,Yes,592,Yes,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,"Wildfire,Drought,Heat wave",NA,Experienced heavy smoke from wildfires,NA,1,Wildfire,NA,2018,March,2,$0,$0,Yes,Yes,NA,NA,NA,Agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat disagree,Disagree,Agree,Somewhat disagree,Agree
5/2/2023 15:27,5/2/2023 15:37,IP Address,100,597,TRUE,5/2/2023 15:37,R_2dFMGXf7AMe4khu,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,597,No,No,Yes,Yes,No,"Yes, both",No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,NA,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,Tornado,NA,Sheltered in place,NA,0,Tornado,NA,2023,February,2,NA,NA,5,Yes,NA,NA,NA,Disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree
5/2/2023 16:18,5/2/2023 16:34,IP Address,100,969,TRUE,5/2/2023 16:34,R_3rYeEPVCK570HsV,NA,NA,NA,NA,anonymous,EN,1,Yes,584,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,NA,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,NA,Yes,No,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat agree
5/2/2023 16:22,5/2/2023 16:36,IP Address,100,877,TRUE,5/2/2023 16:36,R_2c6DKhaPuFzh1Os,NA,NA,NA,NA,anonymous,EN,1,Yes,608,No,Yes,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,NA,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,NA,No,No,No,Yes,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,"Tornado,Drought,Heat wave,Flood",NA,"Sheltered in place,High levels of anxiety or stress,Canceled plans to travel,No significant impacts",NA,3,Tornado,NA,2023,April,1,NA,NA,Yes,Yes,NA,NA,NA,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Agree,Disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree
5/2/2023 17:08,5/2/2023 17:17,IP Address,100,538,TRUE,5/2/2023 17:17,R_xrPcgqNYSrIBiet,NA,NA,NA,NA,anonymous,EN,1,Yes,593,No,No,No,Yes,No,"Yes, heated",No,Yes,Yes,No,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,NA,No,No,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,"Drought,Heat wave",NA,No significant impacts,NA,NA,Drought,NA,2019,July,0,NA,NA,Yes,Yes,NA,NA,NA,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree
5/2/2023 17:21,5/2/2023 17:29,IP Address,100,455,TRUE,5/2/2023 17:29,R_27yBMOlmkyoYaMo,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,567,Yes,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,NA,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,NA,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,Yes,"Drought,Other",Winter Storm,"Sheltered in place,High levels of anxiety or stress",NA,2,Other,Winter Storm,2021,February,6,NA,NA,Yes,Yes,NA,NA,NA,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat agree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree
