StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,Q_RecaptchaScore,consent,prolificID,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r,waterDishNotFull_r,waterShowerStop_,waterTeethStop_,waterLawn_r,homeClothesCold_,homeClothesHang_,homeClothesDryer_r,homeLightsOff_,socialCritical_r,socialSupportive_,socialReduceImpact_,socialOutside_,socialDocumentary_,socialRead_,socialGroup_,socialConversation_,foodOrganicVeg_,foodLocal_,foodGarden_,foodOwnLunch_,foodForage_,foodRefrainedDistance_,foodMeat_r,foodBeef_r,foodLunchNoMeat_,foodDinnerNoMeat_,foodMeatEveryDay_r,foodCowMilk_r,foodTofu_,foodNonDairyMilk_,foodOatMilk_,foodVegan_,packDisposableWaterAway_r,packDisposableWaterHome_r,packTapWaterHome_,packNonWaterDisposable_r,packReusableBottle_,packReusableMug_,packDisposableCoffee_r,packDeclineBag_,packReusableBag_,packDisposableBag_r,packContainerToRestaurant_,packCarriedUtensils_,packDisposablePlate_r,packRags_,packReusableNapkin_,packZiploc_r,packPaperTowel_r,packReducedPlastic_,packGlassAlumOverPlastic_,packAlumOverGlass_,packRecycledContainer_,packRecycledPaper_,packPickUpRecycle_,packCompost_,packCarriedTrash_,packPickedUpLitter_,packThrownAwayRecycling_r,packPullRecycleFromTrash_,packDilutedSoap_,packGaveNotThrown_,packRepaired_,packReusedPaperPlasticBags_,purchThrownAwayEarly_r,foodThrownBadFood_r,foodThrownGoodFood_r,packReusedSingleUse_,purchBoughtSecondHand_,packGaveToFriend_,purchBuyNothing_,purchSlowShipping_,transWalk_,transBike_,transPublic_,transCarpool_,transDrivenAlone_r,transTaxiAlone_r,transTirePressure_,fashFast_r,purchOnlyNecessities_,fashPutAside_,fashShoppedSecondHand_,purchTriedSecondHand_,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score,rebl_score_link_sl
2023-05-20,2023-05-20,IP Address,100,733,True,2023-05-20T10:16:20Z,0.8999999761581421,Yes,6384df95e98265fa8a6d5209,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,6,5,5,0,3,6,0,6,4,4,1,3,0,5,6,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,19.7147187035282,24,0.8214466126470082,1.0060334821136678,-0.16779038713958974,0.11749934514623436,-0.19172982415458065,-0.188586985561344
2023-05-19,2023-05-19,IP Address,100,838,True,2023-05-19T21:33:28Z,0.8999999761581421,Yes,63852498bcb698988baa11c2,5,4,5,5,5,1,"Hurricane,Heat wave",NA,Loss of income,NA,2,Hurricane,NA,2018,September,4,NA,NA,1,1,6,6,6,6,4,1,4,0,5,4,6,5,4,6,3,4,5,6,3,3,1,2,4,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,13.196070021715915,24,0.5498362509048298,0.9222964740006667,-0.0468187104132054,-0.11460850448331106,-2.218823080460091,-2.19946349581641
2023-05-19,2023-05-19,IP Address,100,646,True,2023-05-19T22:05:24Z,0.8999999761581421,Yes,638b6287a17643211bf19e79,5,5,2,5,4,1,"Drought,Heat wave",NA,"Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel",NA,3,Wildfire,NA,2022,July,7,$0,$0,1,1,6,6,6,5,5,1,5,1,4,4,5,2,4,5,0,5,5,4,3,5,2,3,5,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,13.398839867332267,24,0.5582849944721778,0.7808562032812146,-0.7479257360992339,-0.6920601654353449,-0.4916172289565468,-0.4860752911248944
2023-05-20,2023-05-20,IP Address,100,1110,True,2023-05-20T06:21:23Z,1,Yes,638c01625c212d643526dfae,2,5,1,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,2,4,4,5,3,5,2,5,4,4,3,4,1,4,2,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23.120700420529396,24,0.9633625175220581,1.341820948033115,0.29228511120121403,1.020678674792586,-1.8288507422997355,-1.8126109363613376
2023-05-19,2023-05-19,IP Address,100,1310,True,2023-05-19T20:13:02Z,1,Yes,638e415e46b2a8da60722496,4,5,0,0,0,1,"Drought,Heat wave",NA,"Sheltered in place,Friends or family were affected",NA,2,Heat wave,NA,2022,August,8,$0,$0,0,0,1,1,1,1,1,5,1,5,1,1,1,5,1,1,5,6,5,5,3,3,1,3,3,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,19.560821170277404,24,0.8150342154282252,1.1555619461776796,0.12993914552724556,0.5485006629990136,-1.8288507422997355,-1.8126109363613376
2023-05-20,2023-05-20,IP Address,100,738,True,2023-05-20T07:39:07Z,1,Yes,6390d7224a12f1a29cfef1ab,4,4,3,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,3,4,3,3,2,3,3,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,35.966332206260574,24,1.4985971752608573,1.1447472644226702,0.7611400455646317,0.5143868739767778,-2.218823080460091,-2.19946349581641
2023-05-20,2023-05-20,IP Address,100,928,True,2023-05-20T10:38:00Z,0.8999999761581421,Yes,63928a247ca3810498cb5c46,5,5,5,5,5,1,"Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,5 or more,Heat wave,NA,2022,July,8,NA,NA,1,1,6,6,5,6,6,0,5,0,5,6,5,0,6,6,0,5,4,6,3,3,2,4,5,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,7.60495063799142,24,0.3168729432496425,0.5131241666195527,-1.1207750418940794,-1.7556436017038175,-1.1259183452953863,-1.1153019985330233
2023-05-30,2023-05-30,IP Address,100,594,True,2023-05-30T17:45:35Z,1,Yes,63972b68541bab989795da48,4,4,4,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,4,4,4,2,3,4,1,5,5,5,3,2,1,4,4,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,9.97147592290224,24,0.41547816345426,0.579423564709954,-1.2158611941428923,-1.6222416743536214,-0.19172982415458065,-0.188586985561344
2023-05-19,2023-05-19,IP Address,100,1416,True,2023-05-19T20:09:49Z,1,Yes,639dd20ab47fd76a4fd9c2c0,4,4,4,4,4,1,"Hurricane,Tropical storm,Flood",NA,"Sheltered in place,High levels of anxiety or stress",NA,1,Tropical storm,NA,2018,May,3,"$500 to $1,000","$500 to $1,000",1,1,4,4,4,4,3,3,4,4,3,3,4,2,2,4,2,4,3,4,3,4,3,4,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,21.932272712179202,24,0.9138446963408001,1.1558907824014846,0.0316623294287576,0.5950159347225863,-0.4916172289565468,-0.4860752911248944
2023-05-20,2023-05-20,IP Address,100,740,True,2023-05-20T01:09:29Z,1,Yes,639f9c5df69bccc14bb598b7,3,4,2,4,4,1,Flood,NA,"Experienced property damage,Sheltered in place",NA,1,Flood,NA,2022,August,4,"$500 to $1,000",Less than $500,1,1,5,5,4,4,4,1,4,1,5,4,4,1,4,5,1,4,5,4,2,3,1,4,4,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,22.733747985240917,24,0.9472394993850383,1.4109673628160895,0.21025248764918197,1.209158505732649,-1.4667139455469609,-1.4533712339825853
2023-05-20,2023-05-20,IP Address,100,782,True,2023-05-20T05:37:52Z,0.8999999761581421,Yes,63a0f27fca07899904e593f1,6,6,4,6,6,1,Winter storm or blizzard,NA,Sheltered in place,NA,2,Winter storm or blizzard,NA,2022,December,8,Less than $500,$0,1,1,5,5,5,5,5,1,5,0,4,5,5,1,3,5,2,5,3,6,5,0,0,3,6,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,40.438967863463446,24,1.684956994310977,1.2239733442741858,1.1275717583416742,0.7777868069946331,-0.8020396565512473,-0.7940143392988374
2023-05-19,2023-05-19,IP Address,100,637,True,2023-05-19T20:06:33Z,1,Yes,63acbbe336a9ca92853dca4a,1,1,1,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,5,5,6,0,5,6,0,5,5,5,5,5,4,6,5,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,10.290951116929163,24,0.42878962987204844,0.6403454982654608,-1.1724440186457503,-1.3302646398542035,-0.19172982415458065,-0.188586985561344
2023-05-19,2023-05-19,IP Address,100,1732,True,2023-05-19T21:52:45Z,1,Yes,63b48736ce3bb3afbc79ff7c,5,5,1,4,5,1,"Drought,Heat wave,Flood,Winter storm or blizzard,Other",bombogenesis,"Experienced property damage,Sheltered in place,Canceled plans to travel,Other",no power of running water for an extended period,4,Other,bombogenesis,2018,August,5,"$1,000 to $5,000",$0,1,1,4,5,4,3,3,3,3,3,4,5,5,1,4,4,1,5,4,2,5,5,1,4,4,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,18.452763843694996,24,0.7688651601539581,0.9605292692880104,-0.12253083611322108,-0.017492897611552788,-1.1259183452953863,-1.1153019985330233
2023-05-19,2023-05-19,IP Address,100,631,True,2023-05-19T21:57:54Z,1,Yes,63b6643cdbd50289e125a3e3,2,2,1,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,4,NA,NA,NA,NA,NA,4,4,5,1,4,5,0,5,3,6,5,1,2,4,3,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,42.84637538796165,24,1.7852656411650687,1.312704808551413,1.1950401281525316,1.1836106165935685,0.6705405206426701,0.6667851964775288
2023-05-19,2023-05-19,IP Address,100,1485,True,2023-05-19T23:04:57Z,1,Yes,63b6d9a59f04985573644798,5,4,5,4,5,1,Tropical storm,NA,"Loss of housing (temporary or permanent),Loss of income",NA,1,Wildfire,NA,2018,June,5,More than $1 million,More than $1 million,1,1,3,5,5,4,4,5,3,4,1,2,2,5,4,4,5,3,4,5,5,4,5,4,3,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,260.10979004463593,24,10.837907918526497,2.0182585489778133,5.163366409189617,3.2318017280378433,0.9545357391791159,0.948508453265683
2023-05-20,2023-05-20,IP Address,100,958,True,2023-05-20T11:23:51Z,1,Yes,63b7566ea98814782bc51d9b,3,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,2,3,5,2,3,4,3,5,4,5,2,2,0,3,5,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,24.513633995863756,24,1.0214014164943233,1.4609262524381148,0.35125870663404296,1.3000728781286226,-1.8288507422997355,-1.8126109363613376
2023-05-20,2023-05-20,IP Address,100,656,True,2023-05-20T18:14:52Z,1,Yes,63b7992d848592c307fe1e49,4,5,4,4,5,1,"Hurricane,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,3,Hurricane,NA,2021,August,6,Less than $500,Less than $500,1,1,6,6,6,4,6,0,6,0,5,4,6,0,4,6,0,6,5,6,5,1,0,4,5,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,17.488970283207504,24,0.728707095133646,1.0079185732896774,-0.27951211324585257,0.12880333764910742,-0.8020396565512473,-0.7940143392988374
2023-05-21,2023-05-21,IP Address,100,617,True,2023-05-21T18:17:43Z,0.8999999761581421,Yes,63b9ff9f64549294f0abe3c1,2,6,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,0,0,1,6,0,2,5,3,3,1,3,3,1,4,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,16.952236937313227,24,0.7063432057213844,0.9290446401565818,-0.002024971142735754,-0.09998885977696655,-1.8288507422997355,-1.8126109363613376
2023-05-19,2023-05-19,IP Address,100,745,True,2023-05-19T20:33:16Z,0.800000011920929,Yes,63ba815c8e273426ad039080,3,3,3,3,3,1,"Drought,Heat wave",NA,No significant impacts,NA,0,Heat wave,NA,2023,April,0,NA,NA,0,0,0,0,3,0,0,6,0,6,0,0,0,6,0,0,6,6,0,0,3,3,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,35.53170011214769,24,1.4804875046728203,0.9015577112333798,0.7800406335591306,-0.16429143898816473,-2.647935430198931,-2.6251429467573395
2023-05-22,2023-05-22,IP Address,100,1500,True,2023-05-22T13:13:35Z,1,Yes,63bb4ea524b89495f4bad8af,5,6,5,5,5,1,"Drought,Flood,Other",extreme wind gusts 50mph+,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,5 or more,Other,heavy winds,2023,March,6,"$1,000 to $5,000","$1,000 to $5,000",1,1,4,6,6,3,4,3,4,2,4,4,5,2,1,5,1,5,1,5,4,2,0,5,4,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,9.60862718688054,24,0.4003594661200225,0.6033667397086221,-1.2060675295056447,-1.4510212872706483,-0.4916172289565468,-0.4860752911248944
2023-05-20,2023-05-20,IP Address,100,1116,True,2023-05-20T21:58:16Z,0.8999999761581421,Yes,63bdf2b07e6cf3dfc6b0e7f6,6,6,0,0,6,1,"Hurricane,Heat wave",NA,"Sheltered in place,No significant impacts",NA,0,Hurricane,NA,2022,September,0,$0,NA,1,1,6,6,6,3,3,1,3,1,6,6,6,0,3,6,0,6,6,6,3,0,3,6,3,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.352418131275234,24,0.38968408880313476,0.66634558296911806,-0.7039609285233566,-1.0325316665915547,-1.4667139455469609,-1.4533712339825853
2023-05-21,2023-05-21,IP Address,100,794,True,2023-05-21T04:09:37Z,1,Yes,63bdfe6a69fc4d15b3aec18d,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,6,0,0,6,0,2,0,4,2,0,3,3,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,53.9949301859214,24,2.249788757746725,1.1655978827843114,1.4025605334869724,0.5840862669132855,-1.4667139455469609,-1.4533712339825853
2023-06-04,2023-06-04,IP Address,100,523,True,2023-06-04T18:12:40Z,1,Yes,63bf6105f71f720415f0198b,0,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,1,1,6,2,1,4,0,6,6,5,4,1,0,5,4,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7.921441128406584,24,0.33006004701694097,0.5217406296026402,-1.2923343136229724,-1.7835327645184305,-0.8020396565512473,-0.7940143392988374
2023-05-03,2023-05-03,IP Address,100,500,True,2023-05-03T12:47:21Z,1,Yes,63c05e7afd010a49f91658e8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,4,5,0,6,6,6,3,4,2,5,5,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,18.514705830853874,24,0.771446076285578,0.998718460301638,-0.2634885861871378,0.08889626236220846,0.10023080454120682,0.10103795810487716
2023-05-20,2023-05-20,IP Address,100,474,True,2023-05-20T12:52:18Z,0.8999999761581421,Yes,63c0e1b1ee5ca75f61e3b2e1,4,4,4,5,5,1,Flood,NA,Experienced property damage,NA,1,Flood,NA,2022,August,2,"$1,000 to $5,000","$500 to $1,000",0,0,0,3,0,0,0,5,6,6,0,0,0,5,0,0,5,0,0,0,4,0,0,5,3,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,15.149077147954385,24,0.6312115478314327,0.7589787051091859,-0.37087393756081943,-0.713333397759027,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,1216,True,2023-05-20T06:33:42Z,0.8999999761581421,Yes,63c16f0c495b7a4849e44651,5,5,4,0,6,1,"Tropical storm,Drought,Heat wave",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress",NA,5 or more,Tropical storm,NA,2023,August,3,Less than $500,Less than $500,1,1,5,6,6,4,5,0,4,0,4,5,6,0,4,5,0,6,6,6,2,1,0,4,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,12.138803140015506,24,0.5057834641673128,0.7073595418774595,-0.8893425460290977,-0.9907405443045656,-0.4916172289565468,-0.4860752911248944
2023-05-22,2023-05-22,IP Address,100,884,True,2023-05-22T05:34:09Z,1,Yes,63c173a52e1ba7078e5fd2c0,5,5,5,5,5,1,"Hurricane,Flood",NA,"Experienced property damage,Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,5 or more,Hurricane,NA,2022,November,6,"$10,000 to $50,000","$10,000 to $50,000",0,0,4,3,3,2,3,3,3,3,1,3,3,3,2,4,3,3,5,4,4,2,1,3,4,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,22.547327927810716,24,0.9394719969921131,1.2817224652887855,0.14703899778396015,0.9127393409887034,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,706,True,2023-05-20T11:48:46Z,1,Yes,63c1c24976306b075e432d82,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,3,NA,NA,NA,NA,NA,0,0,0,6,0,0,5,1,6,6,3,3,3,3,3,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,45.2353720349025,24,1.8848071681209373,1.3597850117705281,1.4361778448935105,1.179381814192147,-0.4916172289565468,-0.4860752911248944
2023-05-20,2023-05-20,IP Address,100,634,True,2023-05-20T03:25:15Z,1,Yes,63c3068bd61c16717eeea2e5,4,4,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,5,5,5,1,5,5,1,6,6,6,5,5,4,6,6,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,15.522253484512724,24,0.6467605618546969,0.9889400059129069,-0.08343033590389737,0.03965121655214582,1.53885206174207,1.5281502452481335
