prolificID,age,gender,gender_other_text,race,race_other_text,education,rurality,income,children,election,politics,BIPOC,foodLocal_,foodLunchNoMeat_,foodMeat_r,foodOatMilk_,foodTofu_,foodVegan_,homeClothesCold_,homeClothesHang_,homeLightsOff_,packCarriedUtensils_,packCompost_,packContainerToRestaurant_,packPickedUpLitter_,packPullRecycleFromTrash_,packRags_,packReusableMug_,packReusedPaperPlasticBags_,purchBuyNothing_,socialDocumentary_,socialGroup_,socialRead_,socialSupportive_,waterShowerStop_,waterTeethStop_,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score
6143d71481cf7aa4bbeef13d,21,1,NA,white,NA,1,Urban,12500,0,Biden/Harris,Very liberal,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,16.14164021350797,24,0.6725683422294987,0.8864613833580093,-0.44356672841520106,-0.3018717391193531,-0.5026504215891593
6148ea50509c9ce6c1f023c0,69.5,0,NA,white,NA,1,Suburban,75000,2,Trump/Pence,Conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,13.271046372466284,24,0.5529602655194285,0.7180266141915563,-0.6284665529232831,-0.9267716336083879,-0.8077443847840139
614b93c99681921c8e9cec09,39.5,1,NA,white,NA,0,Urban,75000,1,Biden/Harris,Liberal,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,21.740650376718868,24,0.9058604323632862,0.9477830175274033,0.027250006332045135,-0.0817171344156755,-0.5026504215891593
614e7ad7ff5a0d785d5e550a,69.5,0,NA,white,NA,1,Suburban,37500,2,Biden/Harris,Somewhat liberal,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,20.729514405745523,24,0.8637297669060634,1.0705711948507945,-0.01079042271256958,0.32782939901217706,-0.8077443847840139
614f7e19d4577addcf8739d4,59.5,0,NA,asian,NA,1,Suburban,200000,0,Biden/Harris,Liberal,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,23.570759364327138,24,0.9821149735136308,0.9311395950484702,0.15348194863351594,-0.1528289972603793,-0.20769850738088053
614fa25e7b270922fc3e3b4a,49.5,1,NA,NA,NA,0,Suburban,75000,2,Biden/Harris,Moderate,NA,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,23.55392995713866,24,0.9814137482141109,0.9096955682557166,0.16661045584948606,-0.2710321142742677,0.3624464812693238
614fa6b5e77bfdc7af68ddf1,69.5,0,NA,white,NA,0,Suburban,75000,2,Biden/Harris,Moderate,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,11.94876032440388,24,0.4978650135168283,0.7137920367643946,-0.8491075162670274,-1.1380138641399458,0.3624464812693238
61509f6eb3a929e50f33ede1,59.5,0,NA,other,European-American,1,Suburban,150000,2,Other,Moderate,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,20.930924818607124,24,0.8721218674419635,1.1626479937630312,0.05867387491794973,0.5955274029892227,-1.1259506861145137
6159fb27b6340dda3fc6a5c3,39.5,0,NA,white,NA,0,Rural,37500,0,Trump/Pence,Moderate,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.251204201109873,24,0.3438001750462447,0.8043299359669022,-0.07122479164611317,-0.45702548084496397,-2.628446982009353
615e01e53a44a0c3c04378c0,75,1,NA,white,NA,1,NA,37500,2,Biden/Harris,Very liberal,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,25.425984208702936,24,1.0594160086959556,1.1598966136159243,0.30670516023931427,0.6917396487754534,0.6432292650213549
61735e55ab7dfe9f9e48cb87,29.5,1,NA,white,NA,1,Suburban,37500,0,Biden/Harris,Somewhat liberal,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,20.522326561890832,24,0.8550969400787847,1.0989946127818142,-0.0676170396513249,0.42330082277869097,-0.5026504215891593
61fa92365719bc09cb8349bf,49.5,0,NA,white,NA,0,Suburban,150000,1,Other,Somewhat conservative,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,26.14557041282113,24,1.0893987672008805,1.2276726067697044,0.3416247191293892,0.8407408266885409,-0.20769850738088053
61fa92ff5719bc09cb834baa,59.5,1,NA,white,NA,0,Suburban,37500,0,Biden/Harris,Somewhat liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,15.6433703065841,24,0.6518070961076708,0.8908946020610051,-0.49047636081887036,-0.28562127996255643,-0.5026504215891593
622a0d9a4f5132ad78e5f1b6,75,1,NA,black,NA,1,Rural,75000,0,Biden/Harris,Liberal,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,15.688113987472308,24,0.6536714161446795,0.79627632612471555,-0.18189478726753244,-0.5653734057410752,-1.4608909903463168
622a11c552b2b35bab72a39c,59.5,0,NA,white,NA,0,Rural,12500,0,Trump/Pence,Somewhat conservative,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,26.57774055537604,24,1.1074058564740017,1.3675761100170847,0.4409826688935306,1.0956911977307588,-1.8173707266040662
622ab357bb3af819f2e5df3b,59.5,NA,NA,white,NA,1,Urban,37500,0,Trump/Pence,Conservative,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,15.83403302293375,24,0.659751375955573,0.7974087148293804,-0.17244150307330203,-0.5613262722791784,-1.4608909903463168
6234b2b5e6b80ea7060d458a,69.5,0,NA,white,NA,1,Suburban,75000,2,Trump/Pence,Somewhat conservative,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10.628030543786403,24,0.44283460599110014,0.790598808511721,-0.16419504088598602,-0.5390391417434911,-2.202518334400096
6234e1b277e7fe207a9ad500,49.5,0,NA,white,NA,0,Urban,37500,0,Other,Moderate,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,9.85994636581479,24,0.4108310985756163,0.5788565089996186,-1.1955436286161891,-1.6610184457167776,-0.20769850738088053
6235539e17f00ae3c9756495,39.5,0,NA,white,NA,1,Urban,75000,0,Biden/Harris,Liberal,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,22.5424549171415,24,0.9392689548808959,0.9020750359671219,0.1159386649557493,-0.2305618452128274,-0.8077443847840139
6266db0dcf3e4f16fb9d7c56,59.5,1,NA,white,NA,1,Suburban,12500,0,Biden/Harris,Moderate,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,26.099908418329548,24,1.0874961840970645,1.0148601273692546,0.34610923728819626,0.1501401231178826,-0.8077443847840139
6269e006b921a6ded7c93e1e,29.5,1,NA,white,NA,0,Urban,75000,1,I did not vote in the last election,Somewhat liberal,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,32.58379139955771,24,1.3576579749815714,1.5526215933492724,0.7167609630761135,1.6554832884864243,-0.8077443847840139
6272ae90bcc3709d723d1d2b,59.5,1,NA,white,NA,0,Rural,150000,2,Trump/Pence,Conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,6.656903354619362,24,0.2773709731091401,0.4544590287960621,-0.9420756148821693,-2.02182740982726,-1.4608909903463168
627936b58e6416782149ddcb,21,1,NA,white,NA,0,Suburban,37500,0,Other,Liberal,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,26.523477761670094,24,1.105144906736254,1.0968371338391236,0.3720888773337995,0.4094695572460137,-0.8077443847840139
62851efba924ed81f6f0e7f4,21,0,NA,white,NA,1,Urban,150000,0,Biden/Harris,Very liberal,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,12.057413774664953,24,0.5023922406110397,0.6499113356259574,-0.8370160933324144,-1.454840852225384,0.3624464812693238
62879b859698ba45e6afa90f,69.5,0,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Moderate,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,33.72033109305432,24,1.40501379554393,1.2710611648375227,0.8122501514103484,0.9444288880047547,-0.5026504215891593
628f700669d5f6e4e33c8d8e,69.5,0,NA,white,NA,1,Suburban,75000,2,Biden/Harris,Liberal,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,121.25236489785014,24,5.052181870743756,1.2854538449479949,2.4512407541160526,0.8928161190643786,-1.8173707266040662
6294cfd955c45345ed61aea1,29.5,0,NA,white,NA,1,Suburban,75000,1,Other,Moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,14.224103394839704,24,0.5926709747849876,0.6977389979503501,-0.4173020846510007,-0.9713713534317557,-1.1259506861145137
62963dcc7beb938157b706ed,29.5,0,NA,hispanic,NA,1,Suburban,75000,0,Trump/Pence,Somewhat conservative,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,16.087203301505888,24,0.6703001375627453,0.8905930148845211,-0.2660691424228542,-0.38283694954969194,0.9255401652042403
62965cb28d1116fba6fc5473,39.5,0,NA,asian,NA,1,Rural,200000,0,Biden/Harris,Moderate,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,11.703858963445322,24,0.48766079014355507,0.6664791859009374,-0.90204490511182,-1.1874767112729057,-0.5026504215891593
629789cc812587a45593bccd,39.5,1,NA,white,NA,1,Suburban,150000,0,Biden/Harris,Very liberal,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,62.79511147920277,24,2.6164629783001154,1.1151040681734201,1.7903608793427699,0.5349264409244581,0.9255401652042403
6298dd311a003b986813851b,39.5,0,NA,white,NA,1,Urban,75000,1,Biden/Harris,Liberal,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,29.481488992805527,24,1.2283953747002303,1.2219238928322977,0.5678320207287619,0.823097473363181,-0.20769850738088053
629a4709039b1725f3a0727a,39.5,1,NA,white,NA,1,Urban,150000,1,Biden/Harris,Somewhat conservative,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,18.36733569546083,24,0.7653056539775346,0.8836941396330122,-0.2734133404735737,-0.33069709695594546,-0.20769850738088053
62a099bb01ad779df1971ea4,59.5,1,NA,white,NA,0,Rural,75000,2,Trump/Pence,Somewhat conservative,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,21.852176585494973,24,0.9105073577289572,1.2149877105255376,0.11564529650037297,0.7435622110475922,-1.1259506861145137
62a1e94001b65f26e2263be1,59.5,0,NA,white,NA,1,Suburban,75000,2,Trump/Pence,Moderate,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,7.452354867987876,24,0.3105147861661615,0.4532694182415763,-1.4682447367077065,-2.258209174838299,-0.5026504215891593
62a9513ae9305607fd5af01a,59.5,1,NA,black,NA,1,Urban,75000,0,Biden/Harris,Liberal,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,11.193754334671462,24,0.46640643061131093,0.6680982966509961,-0.8410554229195115,-1.135882213603959,-0.8077443847840139
62ab9ac6bed841d64039b711,29.5,1,NA,white,NA,0,Suburban,75000,0,I did not vote in the last election,Moderate,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,14.31696939932483,24,0.5965403916385346,0.7995354790738693,-0.665789918052208,-0.66254889780409,-0.20769850738088053
62b20c0065e9809e66d13fa5,29.5,0,NA,white,NA,0,Suburban,75000,0,I did not vote in the last election,Moderate,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,42.85255755767511,24,1.7855232315697964,1.5013401362876377,1.0349977365605383,1.4452750817414264,-1.4608909903463168
62b341383dad27265a7a75cb,69.5,1,NA,white,NA,1,Rural,75000,2,Biden/Harris,Very liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,14.909188082733033,24,0.6212161701138764,0.7505086210271693,-0.4760087010608014,-0.7958879386884274,-0.8077443847840139
62b35a7d9d9cd966ebcf3ef8,59.5,1,NA,white,NA,0,Rural,75000,0,Biden/Harris,Very liberal,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,17.037018877456514,24,0.7098757865606881,0.8840612466306822,-0.39528138401837054,-0.32929670079219414,-0.20769850738088053
62b36713e7f1222fd112f23e,59.5,0,NA,white,NA,1,Urban,75000,2,Trump/Pence,Somewhat conservative,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,7.7383277108423165,24,0.3224303212850965,0.4990101281684999,-1.2626618584682692,-1.9330216665315603,-0.8077443847840139
62b9c2f1e55fe9f17dfedc5d,39.5,1,NA,black,NA,1,Rural,12500,0,I did not vote in the last election,Moderate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.526015614943914,24,0.3969173172893297,1.1585656276227314,1.2208762170359464,0.45480231831162454,-4.626470470498408
62c08fa6cab36e3a08790b49,69.5,0,NA,white,NA,1,Urban,37500,2,Biden/Harris,Liberal,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.052301094448255,24,0.543845878935344,0.9624757778905257,-0.03317010372642498,0.00514587720348246,-2.202518334400096
62c49b369340aad541ba96b5,29.5,0,NA,white,NA,0,Suburban,75000,1,Biden/Harris,Moderate,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24.841246012845055,24,1.0350519172018773,1.1305507677901208,0.37299710987377616,0.4852686973391526,-1.8173707266040662
62c4b2239cc3b1f5f6194362,39.5,0,NA,asian,NA,1,Urban,200000,0,Biden/Harris,Somewhat conservative,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28.00850378395003,24,1.167020990997918,1.1319047627117778,0.5405058003539993,0.48131890291177254,-2.202518334400096
62cca376ba1d7ea6a18d1d6c,39.5,0,NA,white,NA,0,Rural,37500,0,Biden/Harris,Somewhat liberal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.782433118218306,24,0.40760137992576273,0.7653259105665755,-0.21457426924735767,-0.6255300236669493,-2.202518334400096
62d0880f5ba6d972d1bfc63c,69.5,1,NA,white,NA,0,Rural,75000,2,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,14.89922670325748,24,0.6208011126357283,0.7450525966563799,-0.3633483006094438,-0.7846500759113649,-1.1259506861145137
62d3864d8929960c0bd35335,59.5,0,NA,white,NA,1,Suburban,75000,0,Trump/Pence,Moderate,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,18.612540169251957,24,0.7755225070521649,1.045178385153838,-0.16850310170668148,0.24762360281894713,-0.8077443847840139
62d59a066ee263bb659aa445,69.5,1,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Conservative,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,9.669051955751007,24,0.4028771648229586,0.6758188969690158,-0.6375581060439829,-1.0198413023256234,-1.4608909903463168
62d5c169b25535bc60fd5248,59.5,1,NA,white,NA,1,Urban,150000,1,Biden/Harris,Moderate,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,24.99881279557351,24,1.041617199815563,1.1468302765070264,0.27723159192516755,0.561327545573595,-0.8077443847840139
62db607906a1c0be0039aa32,39.5,1,transfem,white,NA,0,Urban,37500,1,I did not vote in the last election,Liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,22.947630941066993,24,0.9561512892111247,1.210542922889842,0.12318913207986364,0.8444891348298934,0.3624464812693238
62ddd61a0d34cd54cc24da0e,49.5,0,NA,hispanic,NA,0,Suburban,37500,2,I did not vote in the last election,Somewhat liberal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11.894218676480547,24,0.49559244485335613,0.9040037593508795,0.10588651677352168,-0.1520738471919506,-2.628446982009353
62e029813affb61d4f49ed85,39.5,1,NA,white,NA,0,Suburban,75000,0,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.194002820925133,24,0.42475011753854724,0.7167674339335705,-0.39370815855518115,-0.8280850179187229,-1.8173707266040662
62e92ac314e2c0f89236aed1,69.5,1,NA,white,NA,1,Rural,37500,2,Biden/Harris,Liberal,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,70.45388578138423,24,2.9355785742243428,1.6308515045239387,2.510455947182551,1.9612676941935998,-0.20769850738088053
62ec557954bc435fb9b35517,59.5,0,NA,white,NA,1,Urban,12500,0,Biden/Harris,Somewhat liberal,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,26.289892676349172,24,1.095412194847882,1.2621989860143825,0.37064797932281546,1.0709371791743028,0.9255401652042403
62fbd2c1d97aa039e9466d81,49.5,0,NA,white,NA,0,Rural,150000,1,Biden/Harris,Liberal,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9.730301536046152,24,0.40542923066858966,0.7100182732610226,-0.4278610058865764,-0.8532926002956553,-1.8173707266040662
62fbeca46caf4abaaf74b5f1,59.5,0,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Somewhat conservative,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,30.31300076304206,24,1.2630416984600858,1.5635102385902218,0.5763117405346042,1.6345830938597936,-1.1259506861145137
62fcd9d412c2f366e0df8de0,49.5,0,NA,white,NA,0,Urban,75000,2,Trump/Pence,Moderate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.780502713849879,24,0.49085427974374496,0.8941110342069376,0.10095245110908946,-0.18130623325181972,-2.628446982009353
62fce6aced330768368997e8,39.5,1,NA,white,NA,1,Rural,75000,1,Biden/Harris,Somewhat liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,12.643056493269862,24,0.5267940205529109,0.8038452252223629,-0.5507050257759601,-0.5633334645629207,-1.1259506861145137
62fcf3d9948e4a6a9623cce8,69.5,1,NA,white,NA,1,Suburban,37500,2,Biden/Harris,Liberal,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,21.23042453601674,24,0.8846010223340309,1.0305972850677554,-0.012036989635966472,0.2010107171031566,-0.5026504215891593
62fd4e39539dab80fb5575d1,59.5,1,NA,white,NA,0,Suburban,12500,2,I did not vote in the last election,Very conservative,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,21.60322852190175,24,0.9001345217459064,1.0969649339591998,0.016729646129867243,0.41683922244671406,-0.5026504215891593
62fea1a6e376e1e8567d623c,21,0,NA,white,NA,0,Suburban,37500,0,Biden/Harris,Liberal,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,7.318296521000719,24,0.3049290217083633,0.48731883322552927,-1.1055276449349183,-1.9236249043465377,-1.1259506861145137
63081277b75c8ad53e5149b7,69.5,0,NA,white,NA,0,Rural,37500,2,I did not vote in the last election,Moderate,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,23.006754656609786,24,0.9586147773587411,1.1135903421037068,0.29763982294001146,0.4384312343583566,-1.8173707266040662
630e44de99a2967145ab5ec7,21,0,NA,two_or_more,NA,0,Rural,75000,0,I did not vote in the last election,Conservative,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,114.40015049135026,24,4.766672937139594,0.7603775491669988,2.354014234871827,-0.6689029760819675,-1.8173707266040662
6311279ce463b25855bc11e0,29.5,0,NA,two_or_more,NA,1,Suburban,150000,0,Biden/Harris,Very liberal,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.465984870207855,24,0.727749369591994,1.2271759420750818,0.3167478818823527,0.7042627699874913,-2.628446982009353
6313b174ea51a256bfe6099f,39.5,0,NA,white,NA,1,Urban,37500,0,Biden/Harris,Very liberal,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,18.694975359852105,24,0.7789573066605043,1.0405428344804055,-0.20525239458532757,0.24044318788333174,0.3624464812693238
631752de5476b145e0f6075c,29.5,0,NA,white,NA,0,Urban,12500,0,Trump/Pence,Conservative,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,19.637293394077385,24,0.8182205580865577,1.0517513012715032,-0.0907448306520599,0.26850834995736567,-0.8077443847840139
6318be45a49442eee3a88cb3,69.5,1,NA,white,NA,0,Rural,37500,2,Trump/Pence,Moderate,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,67.82301702997549,24,2.8259590429156454,1.6794397246735697,2.1558942957737477,1.9575561931942633,-0.8077443847840139
6318c6b8dd3d07c0fb9f0d18,39.5,0,NA,white,NA,0,Rural,75000,0,Biden/Harris,Very liberal,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,25.29897185803257,24,1.0541238274180238,1.1155433121774376,0.28546991969012414,0.4756900352748688,-0.5026504215891593
631a1f357c56acbb68d5dc14,29.5,1,NA,white,NA,1,Suburban,150000,1,Biden/Harris,Liberal,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.08864719163073,24,2.9203602996512803,1.5522595736246787,2.3657221399185833,1.90559792883706,0.3624464812693238
631b883c9a6d6722114a6eed,21,1,NA,white,NA,0,Suburban,37500,1,Other,Liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8.099310232605776,24,0.33747125969190733,0.5429083368319865,-1.0101140608940982,-1.648922623953452,-1.1259506861145137
6320a1395b4e05325c746101,21,0,NA,white,NA,0,Suburban,75000,0,Trump/Pence,Conservative,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,30.20355720739163,24,1.2584815503079845,1.7179851378450093,0.5644487622520206,1.9302179674211593,-1.4608909903463168
63227e665f6a074772298b83,29.5,0,NA,two_or_more,NA,0,Rural,37500,0,Other,Moderate,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,27.582849275790224,24,1.1492853864912593,1.3061410850835453,0.435876490339335,1.0176266781492826,-0.8077443847840139
632d11d55b648b951abc3d32,29.5,0,NA,two_or_more,NA,1,Suburban,75000,0,Other,Moderate,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11.469271727817691,24,0.47788632199240383,0.6743599323477362,-0.8114226994357845,-1.1090978121644275,-0.8077443847840139
6332517a492e9ac48804f991,69.5,0,NA,white,NA,0,Suburban,37500,2,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,12.49385441232854,24,0.5205772671803558,0.792272468702118,-0.5638570533497883,-0.6060230045628241,-1.1259506861145137
63480954af4c7db036aa6595,69.5,1,NA,white,NA,0,Rural,75000,2,Trump/Pence,Somewhat conservative,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,8.356629190100962,24,0.3481928829208734,0.5462495460342309,-1.179098652883146,-1.6941787345938928,-0.8077443847840139
6365437b0637981c7666125b,75,0,NA,white,NA,1,Urban,150000,2,Trump/Pence,Very conservative,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,73.10258856328439,24,3.0459411901368494,1.9777221325888512,2.28606453816273,3.14700448132967,0.6432292650213549
636598a7a571403968d03bf2,29.5,0,NA,black,NA,1,Suburban,150000,1,Biden/Harris,Very liberal,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,47.53176221877136,24,1.9804900924488067,1.2259817536256152,1.5114892154509065,0.8126893794925456,-0.5026504215891593
636750fcb779959b5deed7f2,21,0,NA,white,NA,0,Suburban,37500,0,Biden/Harris,Conservative,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,36.76918510737558,24,1.5320493794739825,1.3468513061666003,0.8107785023140643,0.9827856178663973,-2.628446982009353
6369700320bc7dd22e733009,59.5,1,NA,white,NA,1,Suburban,12500,2,Biden/Harris,Liberal,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,13.367252945688396,24,0.5569688727370165,0.7209303974813682,-0.7184644039962219,-0.951976861063989,-0.5026504215891593
636d4527078f3ccc1f713265,49.5,1,NA,black,NA,0,Rural,37500,2,I did not vote in the last election,Somewhat conservative,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,18.93529445332294,24,0.7889706022217892,0.9908145194090096,-0.1970031976480223,0.06716067186704178,-0.5026504215891593
637e4167f257ac9ea04f3435,59.5,0,NA,white,NA,1,Urban,12500,1,Biden/Harris,Moderate,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,38.1365724666773,24,1.5890238527782208,0.8792197047925072,0.9854405619687927,-0.42084907177700087,0.6432292650213549
63835373664722d949bab661,59.5,1,NA,hispanic,NA,0,Rural,75000,2,Biden/Harris,Moderate,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14.016977331544407,24,0.5840407221476837,0.8836724506413752,-0.4267118193146259,-0.4134651026772514,0.9255401652042403
638371bc3a1d7da12422ea22,69.5,1,NA,white,NA,1,Suburban,37500,2,Trump/Pence,Conservative,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,24.67719209975653,24,1.0282163374898554,0.9837721751862067,0.316597428636587,0.0583905879419443,-1.4608909903463168
63851a60c17919eed0c53dfa,59.5,0,NA,white,NA,0,Suburban,75000,0,Trump/Pence,Conservative,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.80697642293299,24,0.9086240176222079,1.1340867774314491,0.17297206357979916,0.5032567599794374,-1.4608909903463168
