StartDate.2a,EndDate.2a,Status.2a,Progress.2a,duration.2a,Finished.2a,RecordedDate.2a,Q_RecaptchaScore.2a,consent.2a,prolificID,enviroID4,efficacy5,efficacy6,ccBelief1,ccBelief2,ccBelief3,ccBelief4,ccBelief5,age,gender,genderOther,race,raceOther,education,rurality,income,children,election,politics,BIPOC,dictatorGame,waterWashingNotFull_r.2a,waterDishNotFull_r.2a,waterShowerStop_.2a,waterTeethStop_.2a,waterLawn_r.2a,homeClothesCold_.2a,homeClothesHang_.2a,homeClothesDryer_r.2a,homeLightsOff_.2a,socialCritical_r.2a,socialSupportive_.2a,socialReduceImpact_.2a,socialOutside_.2a,socialDocumentary_.2a,socialRead_.2a,socialGroup_.2a,socialConversation_.2a,foodOrganicVeg_.2a,foodLocal_.2a,foodGarden_.2a,foodOwnLunch_.2a,foodForage_.2a,foodRefrainedDistance_.2a,foodMeat_r.2a,foodBeef_r.2a,foodLunchNoMeat_.2a,foodDinnerNoMeat_.2a,foodMeatEveryDay_r.2a,foodCowMilk_r.2a,foodTofu_.2a,foodNonDairyMilk_.2a,foodOatMilk_.2a,foodVegan_.2a,packDisposableWaterAway_r.2a,packDisposableWaterHome_r.2a,packTapWaterHome_.2a,packNonWaterDisposable_r.2a,packReusableBottle_.2a,packReusableMug_.2a,packDisposableCoffee_r.2a,packDeclineBag_.2a,packReusableBag_.2a,packDisposableBag_r.2a,packContainerToRestaurant_.2a,packCarriedUtensils_.2a,packDisposablePlate_r.2a,packRags_.2a,packReusableNapkin_.2a,packZiploc_r.2a,packPaperTowel_r.2a,packReducedPlastic_.2a,packGlassAlumOverPlastic_.2a,packAlumOverGlass_.2a,packRecycledContainer_.2a,packRecycledPaper_.2a,packPickUpRecycle_.2a,packCompost_.2a,packCarriedTrash_.2a,packPickedUpLitter_.2a,packThrownAwayRecycling_r.2a,packPullRecycleFromTrash_.2a,packDilutedSoap_.2a,packGaveNotThrown_.2a,packRepaired_.2a,packReusedPaperPlasticBags_.2a,purchThrownAwayEarly_r.2a,foodThrownBadFood_r.2a,foodThrownGoodFood_r.2a,packReusedSingleUse_.2a,purchBoughtSecondHand_.2a,packGaveToFriend_.2a,purchBuyNothing_.2a,purchSlowShipping_.2a,transWalk_.2a,transBike_.2a,transPublic_.2a,transCarpool_.2a,transDrivenAlone_r.2a,transTaxiAlone_r.2a,transTirePressure_.2a,fashFast_r.2a,purchOnlyNecessities_.2a,fashPutAside_.2a,fashShoppedSecondHand_.2a,purchTriedSecondHand_.2a,enviroID1,enviroID2,enviroID3,greenGlow1,greenGlow2,greenGlow3,greenGlow4,efficacy1,efficacy2,efficacy3,efficacy4,p.fit.2a,p.df.2a,p.outfitMSQ.2a,p.infitMSQ.2a,p.outfitZ.2a,p.infitZ.2a,rebl_score.2a,StartDate.2b,EndDate.2b,Status.2b,Progress.2b,duration.2b,Finished.2b,RecordedDate.2b,Q_RecaptchaScore.2b,consent.2b,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r.2b,waterDishNotFull_r.2b,waterShowerStop_.2b,waterTeethStop_.2b,waterLawn_r.2b,homeClothesCold_.2b,homeClothesHang_.2b,homeClothesDryer_r.2b,homeLightsOff_.2b,socialCritical_r.2b,socialSupportive_.2b,socialReduceImpact_.2b,socialOutside_.2b,socialDocumentary_.2b,socialRead_.2b,socialGroup_.2b,socialConversation_.2b,foodOrganicVeg_.2b,foodLocal_.2b,foodGarden_.2b,foodOwnLunch_.2b,foodForage_.2b,foodRefrainedDistance_.2b,foodMeat_r.2b,foodBeef_r.2b,foodLunchNoMeat_.2b,foodDinnerNoMeat_.2b,foodMeatEveryDay_r.2b,foodCowMilk_r.2b,foodTofu_.2b,foodNonDairyMilk_.2b,foodOatMilk_.2b,foodVegan_.2b,packDisposableWaterAway_r.2b,packDisposableWaterHome_r.2b,packTapWaterHome_.2b,packNonWaterDisposable_r.2b,packReusableBottle_.2b,packReusableMug_.2b,packDisposableCoffee_r.2b,packDeclineBag_.2b,packReusableBag_.2b,packDisposableBag_r.2b,packContainerToRestaurant_.2b,packCarriedUtensils_.2b,packDisposablePlate_r.2b,packRags_.2b,packReusableNapkin_.2b,packZiploc_r.2b,packPaperTowel_r.2b,packReducedPlastic_.2b,packGlassAlumOverPlastic_.2b,packAlumOverGlass_.2b,packRecycledContainer_.2b,packRecycledPaper_.2b,packPickUpRecycle_.2b,packCompost_.2b,packCarriedTrash_.2b,packPickedUpLitter_.2b,packThrownAwayRecycling_r.2b,packPullRecycleFromTrash_.2b,packDilutedSoap_.2b,packGaveNotThrown_.2b,packRepaired_.2b,packReusedPaperPlasticBags_.2b,purchThrownAwayEarly_r.2b,foodThrownBadFood_r.2b,foodThrownGoodFood_r.2b,packReusedSingleUse_.2b,purchBoughtSecondHand_.2b,packGaveToFriend_.2b,purchBuyNothing_.2b,purchSlowShipping_.2b,transWalk_.2b,transBike_.2b,transPublic_.2b,transCarpool_.2b,transDrivenAlone_r.2b,transTaxiAlone_r.2b,transTirePressure_.2b,fashFast_r.2b,purchOnlyNecessities_.2b,fashPutAside_.2b,fashShoppedSecondHand_.2b,purchTriedSecondHand_.2b,p.fit.2b,p.df.2b,p.outfitMSQ.2b,p.infitMSQ.2b,p.outfitZ.2b,p.infitZ.2b,rebl_score.2b,rebl_score_link_sl
2023-05-02,2023-05-02,IP Address,100,424,True,2023-05-02T15:56:57Z,1,Yes,55b47001fdf99b615b12d66c,4,4,4,5,5,5,4,1,39.5,0,NA,white,NA,1,Suburban,75000,1,Biden/Harris,Somewhat liberal,0,5,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,11.75905229931714,24,0.48996051247154754,0.7013009706592334,-1.034788632752257,-1.070740714451594,-0.19480938115299828,2023-05-19,2023-05-19,IP Address,100,729,True,2023-05-19T20:07:46Z,1,Yes,4,4,4,4,4,1,"Wildfire,Drought,Heat wave,Flood",NA,"Experienced property damage,Experienced heavy smoke from wildfires",NA,3,Drought,NA,2022,August,4,Less than $500,Less than $500,1,1,5,5,5,5,5,1,5,1,5,5,5,1,4,5,1,5,5,5,3,2,2,2,4,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,13.484189210481203,24,0.5618412171033834,0.8036257221345403,-0.6887296024237315,-0.6911933517603182,0.3867746456637184,0.3852894484984087
2023-05-02,2023-05-02,IP Address,100,542,True,2023-05-02T16:13:27Z,0.8999999761581421,Yes,55bfa58afdf99b339da508c2,3,5,5,5,5,4,4,2,59.5,1,NA,white,NA,0,Suburban,12500,2,Biden/Harris,Somewhat liberal,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,3,4,4,4,4,4,4,5,5,4,5,27.816747744963386,24,1.1590311560401412,1.1321491687886425,0.45238787210783016,0.5130389939478974,-0.7993243569416129,2023-05-24,2023-05-24,IP Address,100,1107,True,2023-05-24T10:58:17Z,1,Yes,4,4,4,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,1,3,4,3,2,4,2,5,5,5,3,3,1,4,5,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,29.75500217101353,24,1.2397917571255637,1.221991012015445,0.5550114810667051,0.7223598768301779,-1.8288507422997355,-1.8126109363613376
2023-05-02,2023-05-02,IP Address,100,500,True,2023-05-02T15:37:06Z,1,Yes,55c6bd08fdf99b7ba403d54f,4,1,5,0,1,0,0,6,49.5,0,NA,white,NA,1,Suburban,12500,0,Trump/Pence,Conservative,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,5,4,4,4,2,1,4,5,8.531162579308143,24,0.3554651074711726,0.5848868055813463,-0.5988033924828631,-1.3383061631951694,-1.8159759789224368,2023-05-19,2023-05-19,IP Address,100,638,True,2023-05-19T20:51:07Z,0.8999999761581421,Yes,1,1,0,1,2,1,"Tornado,Winter storm or blizzard",NA,Sheltered in place,NA,2,Winter storm or blizzard,NA,2022,January,1,$0,$0,0,0,2,3,2,0,1,5,0,5,0,0,0,5,0,0,5,1,0,1,5,0,0,4,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,8.33822376627668,24,0.3474259902615284,0.5533170368963105,-1.234543019462043,-1.6294196158220848,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,344,True,2023-05-02T15:31:05Z,0.8999999761581421,Yes,55cce6ea34e90600058d1e6d,5,4,5,5,5,5,5,3,29.5,1,NA,asian,NA,1,Urban,37500,0,Biden/Harris,Somewhat liberal,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,4,3,3,4,4,4,5,4,4,4,5,13.773575915072342,24,0.5738989964613476,0.7494629315307381,-0.7909038735244039,-0.8627660341695607,-0.19480938115299828,2023-05-20,2023-05-20,IP Address,100,510,True,2023-05-20T13:16:23Z,1,Yes,5,5,3,5,5,1,"Wildfire,Drought,Heat wave,Flood,Winter storm or blizzard",NA,"Experienced property damage,Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Friends or family were affected",NA,NA,Winter storm or blizzard,NA,2022,November,3,"$10,000 to $50,000","$500 to $1,000",1,1,4,4,5,3,4,3,3,2,4,5,5,1,5,5,1,5,5,5,5,2,1,5,5,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,16.031825530148343,24,0.6679927304228476,0.8235575757974521,-0.47881155166766676,-0.5270637279730035,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,404,True,2023-05-02T16:01:56Z,1,Yes,55d1955dcc2b1800102be8e3,3,4,5,4,3,4,0,6,49.5,0,NA,white,NA,0,Rural,75000,1,Trump/Pence,Very conservative,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,2,3,6,4,5,4,5,4,2,5,192.72406526849474,24,8.03016938618728,1.298342163980943,2.5630210215728915,0.8907270461190745,-2.624830169959419,2023-05-20,2023-05-20,IP Address,100,583,True,2023-05-20T13:54:41Z,1,Yes,2,4,0,0,0,1,Winter storm or blizzard,NA,"High levels of anxiety or stress,Canceled plans to travel",NA,4,Winter storm or blizzard,NA,2019,January,5,$0,$0,0,0,2,3,3,0,0,6,0,6,0,0,0,5,0,2,4,3,1,1,5,2,1,4,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,20.680126686704877,24,0.8616719452793699,1.2085942626153714,0.02854862837075789,0.7159800131626294,-1.1259183452953863,-1.1153019985330233
2023-05-02,2023-05-02,IP Address,100,518,True,2023-05-02T15:35:54Z,1,Yes,55d7e6f669dbc30012b6826e,5,3,5,4,6,5,4,2,69.5,1,NA,white,NA,0,Urban,12500,2,Biden/Harris,Somewhat liberal,0,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,5,4,4,5,5,5,5,4,2,3,4,17.913623348644716,24,0.7464009728601965,0.9547997187380323,-0.3288829682664014,-0.05487238535324192,-0.49183242215318507,2023-05-20,2023-05-20,IP Address,100,453,True,2023-05-20T06:00:45Z,0.8999999761581421,Yes,2,2,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,NA,NA,NA,NA,NA,3,3,4,2,2,4,2,4,3,5,2,3,2,4,5,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,21.754742475699164,24,0.9064476031541319,1.1423758961582027,0.017738849196030082,0.5539260523360767,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,661,True,2023-05-02T16:25:17Z,1,Yes,55d8389069dbc30005b67b57,0,4,5,5,6,6,2,0,49.5,1,NA,black,NA,0,Suburban,37500,0,Biden/Harris,Somewhat liberal,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,4,4,4,4,0,3,1,0,4,7.959032673662774,24,0.3316263614026156,1.0332870263113623,0.46673296447229745,0.23200694294727842,-3.7059794834995996,2023-05-19,2023-05-19,IP Address,100,661,True,2023-05-19T19:54:19Z,0.8999999761581421,Yes,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,4,NA,NA,NA,NA,NA,0,0,0,4,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.970773346600885,24,0.29044888944170355,0.9718732995533377,0.48990306526025246,0.1102629968924314,-3.745038660164162,-3.7134693508828485
2023-05-02,2023-05-02,IP Address,100,2373,True,2023-05-02T17:10:06Z,0.8999999761581421,Yes,55ea70c37480920010aa9982,0,4,4,2,4,4,1,4,39.5,0,NA,black,NA,0,Suburban,37500,0,Trump/Pence,Conservative,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,1,2,2,1,3,1,2,2,7.39119420971952,24,0.30796642540498,0.49252928893906917,-1.2055034311590884,-1.8604256883564991,-1.1201557733414802,2023-05-23,2023-05-23,IP Address,100,1011,True,2023-05-23T23:49:29Z,0.8999999761581421,Yes,5,5,1,2,5,1,"Tropical storm,Tornado",NA,"Experienced property damage,Sheltered in place,Friends or family were affected",NA,2,Tornado,NA,2022,September,3,Less than $500,Less than $500,1,1,3,2,4,0,0,5,1,4,0,1,1,5,1,1,3,2,1,1,4,1,0,4,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,11.508478750545319,24,0.4795199479393883,0.8545984792795193,-0.32910902233493194,-0.3360226050530063,-1.8288507422997355,-1.8126109363613376
2023-05-02,2023-05-02,IP Address,100,517,True,2023-05-02T15:45:56Z,0.8999999761581421,Yes,5610c4ea7ffc8a0005811504,4,4,5,4,5,4,4,2,39.5,1,NA,white,NA,0,Rural,37500,0,I did not vote in the last election,Liberal,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,3,3,4,4,4,5,3,4,4,5,18.54055791649096,24,0.7725232465204567,0.8909954564394276,-0.13690721659971525,-0.24622489192475627,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,835,True,2023-05-19T21:18:34Z,1,Yes,4,4,3,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,4,4,4,1,4,5,1,5,4,4,3,4,3,4,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,12.891940741631267,24,0.5371641975679694,0.6655704833706421,-0.7014443909744011,-1.1248314012909237,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,384,True,2023-05-02T16:16:44Z,1,Yes,56228c48ed6e5a0005c7fdd6,1,4,3,1,3,1,0,5,39.5,0,NA,white,NA,1,Urban,75000,0,Trump/Pence,Conservative,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1,0,0,1,2,1,3,13.34541681157701,24,0.5560590338157088,0.928246006241592,-0.24057230218860398,-0.10447705273329659,-1.8159759789224368,2023-05-24,2023-05-24,IP Address,100,401,True,2023-05-24T08:05:14Z,1,Yes,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,5,0,0,5,0,1,1,4,0,0,3,2,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10.05186478255749,24,0.4188276992732287,0.7087600496569427,-0.6394015941730178,-0.8685589452746358,-1.4667139455469609,-1.4533712339825853
2023-05-02,2023-05-02,IP Address,100,1347,True,2023-05-02T15:53:38Z,0.8999999761581421,Yes,5622e4dced6e5a0005c80078,5,4,2,5,6,6,5,0,49.5,1,NA,white,NA,1,Urban,37500,0,Biden/Harris,Very liberal,0,5,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,5,4,5,5,5,5,5,4,2,4,4,91.86043415850486,24,3.8275180899377026,0.9728209954525874,2.9040035960899875,-0.021671424822758537,0.659949630485404,2023-05-23,2023-05-23,IP Address,100,453,True,2023-05-23T17:15:06Z,0.8999999761581421,Yes,2,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,6,NA,NA,NA,NA,NA,1,4,5,1,2,2,1,6,6,5,2,1,1,3,4,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,119.48678533536415,24,4.978616055640173,1.723027410995573,3.7829588534871292,2.300109383376709,0.3867746456637184,0.3852894484984087
2023-05-02,2023-05-02,IP Address,100,546,True,2023-05-02T16:05:03Z,1,Yes,562e4469733ea00005163785,4,3,6,6,6,6,3,6,49.5,0,NA,white,NA,1,Suburban,150000,0,I did not vote in the last election,Liberal,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4,5,5,4,4,5,4,5,3,4,5,26.379478782115488,24,1.099144949254812,1.320949042653296,0.3862138482641236,0.9911542228227551,-1.4576400419390545,2023-05-19,2023-05-19,IP Address,100,692,True,2023-05-19T20:33:09Z,1,Yes,5,5,2,4,6,1,"Hurricane,Tropical storm,Wildfire,Drought,Flood",NA,"Evacuated,Experienced heavy smoke from wildfires",NA,5 or more,Wildfire,NA,2021,July,4,$0,$0,1,1,4,5,5,3,4,2,4,2,4,5,5,0,4,5,0,4,4,5,2,1,1,4,5,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,46.060184175751544,24,1.9191743406563144,1.4559677039219894,1.3835110434584983,1.3944203805127628,-0.8020396565512473,-0.7940143392988374
2023-05-02,2023-05-02,IP Address,100,502,True,2023-05-02T15:50:06Z,1,Yes,56492ba96902220005c4a768,5,4,4,6,6,6,1,1,29.5,1,NA,white,NA,1,Urban,75000,0,Biden/Harris,Liberal,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,5,5,5,5,5,5,5,4,4,5,4,8.839277626934335,24,0.36830323445559726,0.5935907939171485,-1.022450279568674,-1.3861599466245498,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,583,True,2023-05-19T20:28:05Z,1,Yes,1,1,0,1,1,1,"Wildfire,Heat wave,Winter storm or blizzard",NA,"Made plans to evacuate, but did not have to follow through,Canceled plans to travel",NA,2,Wildfire,NA,2019,November,1,NA,NA,1,1,5,5,6,2,4,2,1,2,3,4,4,2,3,5,1,6,5,5,5,3,2,5,4,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,11.96008126554773,24,0.4983367193978221,0.7946623879772166,-0.4772853525244181,-0.5555051564582907,-1.4667139455469609,-1.4533712339825853
2023-05-02,2023-05-02,IP Address,100,787,True,2023-05-02T16:15:23Z,0.8999999761581421,Yes,56494d5b6902220012c4acb7,1,3,4,0,0,0,0,3,59.5,1,NA,white,NA,1,Rural,37500,2,Trump/Pence,Very conservative,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,3,3,3,1,3,1,4,2,0,1,14.665078934169125,24,0.6110449555903802,0.8475522268292592,-0.44121599642460685,-0.39499092036189615,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,632,True,2023-05-19T21:15:38Z,1,Yes,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,6,0,0,6,0,0,0,3,0,0,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,11.003906279218901,24,0.4584960949674542,0.7598656262721576,-0.556173241881319,-0.6794566761746237,-1.4667139455469609,-1.4533712339825853
